Cran id,Area (in^2),Width (in),Length (in)
0,0.15618093225655694,0.41604332676178296,0.4686999595167454
1,0.15835406096285753,0.40696095935447935,0.48962958547929564
2,0.1871734033389374,0.47332770713770805,0.49609028545354966
3,0.2471070744818632,0.4833672251869462,0.6436727567640683
4,0.22243089337760877,0.48928216282001435,0.5711642133468091
5,0.15798848790946116,0.43451979379033734,0.4558072480733425
6,0.12390895548728918,0.36894997864171897,0.4189316271062628
